character_id,age,sex,height_cm,weight_kg,strength,reaction,stamina,speed,intelligence,perception,agility,endurance,stress_resistance,luck,panic,fatigue,hunger,thirst,mental_stability,focus,confidence,pain_tolerance,has_flashlight,flashlight_battery,has_knife,has_backpack,has_first_aid_kit,medkit_count,has_water,water_amount,has_food,food_amount,has_radio,level_id,level_difficulty,visibility,entity_density,entity_aggression,resource_density,maze_complexity,geometry_stability,special_rule,spawn_area_danger,distance_to_nearest_entity,noise_generated,time_since_last_encounter,survived_24h,survival_time_hours,escape_probability
4335,35,male,178,82,6,4,8,4,2,5,5,7,4,6,66,36,41,57,45,36,45,68,1,40,1,1,1,4,1,5,1,3,0,3,37,61,68,66,26,55,30,mechanical_noise,74,14,36,9,1,79,0.5492
4336,12,female,164,66,4,4,6,3,4,5,4,6,4,7,43,52,60,52,52,53,41,41,1,55,0,1,0,0,0,0,1,2,0,8,44,42,49,46,32,78,37,darkness,35,51,25,12,1,100,0.5112
4337,16,female,155,70,4,6,3,5,5,8,2,3,6,7,27,41,50,42,70,62,43,30,0,0,0,0,1,3,1,3,0,0,0,3,51,55,32,50,44,68,27,neutral,43,60,36,15,1,110,0.7155
4338,36,female,174,60,4,6,6,6,7,6,3,8,5,1,38,31,57,49,56,60,47,57,1,24,1,0,0,0,0,0,1,9,1,1,48,46,12,37,23,32,53,resource_rich,35,64,25,13,1,98,0.7629
4339,39,female,169,75,5,5,3,5,7,6,4,5,6,3,41,53,63,50,51,57,38,62,1,28,1,1,1,5,1,5,1,4,1,3,56,24,48,57,32,84,28,mechanical_noise,49,39,37,13,1,158,0.696
4340,29,male,159,77,3,5,7,6,6,4,8,4,4,4,22,36,16,18,70,55,35,58,0,0,1,0,0,0,0,0,1,7,0,4,25,50,18,19,98,30,58,resource_rich,20,51,15,17,0,13,0.2275
4341,36,female,159,85,5,10,7,4,6,5,6,9,4,9,24,40,55,37,64,71,42,51,0,0,1,0,0,0,0,0,1,2,0,1,0,81,16,11,49,36,69,liminal_office,7,73,17,14,0,5,0.1761
4342,63,female,173,57,4,3,6,5,3,3,5,4,5,7,63,55,38,43,47,41,34,45,0,0,1,0,0,0,1,10,0,0,0,2,70,34,71,63,34,62,39,neutral,79,12,35,9,1,68,0.7039
4343,36,female,172,81,4,3,3,4,3,4,3,2,3,2,62,63,75,68,42,43,46,33,1,54,0,1,1,1,1,6,1,3,0,6,64,26,55,66,21,74,31,darkness,47,37,38,9,0,2,0.0412
4344,44,male,183,91,6,6,7,7,3,4,5,4,2,4,41,48,63,71,42,46,37,30,0,0,1,1,0,0,0,0,0,0,0,2,87,43,43,65,15,73,27,darkness,54,30,26,9,0,1,0.0458
4345,43,female,156,81,5,7,8,7,3,5,5,6,4,5,22,8,13,13,64,58,37,57,0,0,1,1,1,1,0,0,1,5,0,4,8,76,12,16,56,30,68,trap_exit,7,87,15,16,1,168,0.942
4346,30,male,180,89,7,9,7,10,7,8,6,6,4,5,35,30,59,38,60,66,45,42,0,0,0,1,0,0,1,7,0,0,0,3,61,42,58,61,20,64,44,neutral,46,44,56,13,1,79,0.7716
4347,36,male,180,67,6,8,3,6,6,6,6,3,4,6,53,53,57,46,64,57,42,27,0,0,1,0,0,0,1,10,1,3,0,0,75,64,46,62,36,60,58,neutral,51,40,23,10,0,2,0.0725
4348,25,female,166,71,4,2,4,3,2,6,1,5,5,5,53,57,69,41,45,39,22,31,0,0,0,1,1,2,0,0,0,0,0,2,49,40,69,69,30,99,18,flooding,59,24,37,6,1,105,0.5302
4349,18,female,157,74,5,5,5,3,6,6,4,5,9,7,44,48,54,48,56,55,59,58,0,0,0,0,0,0,1,6,1,10,0,2,59,19,59,57,38,72,44,neutral,54,29,28,7,0,15,0.1714
4350,28,male,173,73,4,7,7,7,8,7,7,6,7,7,17,26,40,47,67,69,45,43,0,0,1,0,0,0,1,5,1,8,1,1,14,84,20,29,39,39,49,neutral,22,59,5,16,1,168,1.0
4351,44,male,176,76,6,6,5,6,7,4,5,5,4,4,30,44,36,25,58,69,42,65,1,50,1,0,1,3,0,0,1,7,1,4,9,66,24,19,53,42,44,liminal_office,35,63,19,16,1,82,0.7884
4352,37,male,164,73,5,4,5,3,5,1,2,6,4,6,46,45,68,54,35,39,32,46,0,0,1,0,0,0,0,0,1,9,1,0,59,32,39,37,39,71,47,mechanical_noise,32,41,19,12,0,4,0.0453
4353,14,male,171,50,3,5,1,5,5,6,5,1,2,10,39,61,45,42,65,36,17,55,0,0,1,0,0,0,1,2,1,4,0,3,41,36,39,46,53,33,41,mechanical_noise,39,49,29,17,1,69,0.6218
4354,50,female,154,64,6,5,3,6,2,2,8,4,2,4,28,34,17,26,56,31,43,40,1,65,0,0,1,2,1,10,1,4,1,4,43,66,27,42,71,21,56,liminal_office,26,65,0,12,1,75,0.832
4355,39,male,178,103,8,8,6,4,6,5,5,6,8,5,23,43,60,37,74,44,54,45,0,0,0,1,0,0,1,6,1,4,0,0,49,42,38,38,57,54,73,mechanical_noise,38,63,10,9,1,159,0.692
4356,50,male,176,69,3,2,7,4,5,5,2,8,5,1,43,40,53,53,54,65,32,57,0,0,1,1,1,1,1,8,1,4,0,3,63,44,56,70,17,64,48,neutral,45,31,40,10,0,4,0.0527
4357,24,female,158,80,6,7,6,5,3,3,7,6,6,6,39,50,56,61,70,46,35,72,0,0,0,0,1,3,1,5,0,0,0,3,57,46,45,52,42,69,37,haunted_hotel,53,36,38,10,0,3,0.0402
4358,16,male,167,86,7,9,6,6,5,7,7,6,4,1,23,26,21,25,67,48,46,53,1,71,0,0,1,4,0,0,1,2,0,4,22,75,26,43,67,38,52,resource_rich,27,50,11,13,0,23,0.1747
4359,30,male,178,55,4,4,4,4,5,3,4,5,5,5,41,32,18,19,38,79,67,53,1,22,1,1,1,1,0,0,1,3,1,4,0,59,16,28,77,32,58,resource_rich,32,41,14,13,1,86,0.7507
4360,58,male,189,75,5,7,5,7,4,5,5,7,3,8,24,36,44,18,64,65,17,53,0,0,1,0,0,0,1,10,0,0,0,4,25,61,20,11,69,14,56,liminal_office,29,59,18,17,1,84,0.6725
4361,47,female,166,70,4,4,5,2,5,8,5,5,3,5,35,54,54,47,45,54,42,60,0,0,0,0,0,0,1,10,0,0,0,0,25,42,35,40,34,76,39,mechanical_noise,35,54,29,14,1,98,0.7351
4362,34,male,183,77,3,5,7,4,8,5,6,9,5,4,35,39,50,42,51,80,52,23,1,62,1,1,1,4,1,5,1,3,0,4,46,56,37,28,46,25,68,resource_rich,28,69,12,14,0,8,0.2105
4363,40,male,177,66,4,5,4,4,5,3,6,5,7,4,59,53,65,62,41,51,29,51,1,66,0,0,0,0,1,5,1,3,0,2,81,56,61,55,33,58,29,resource_rich,56,32,26,8,1,50,0.4458
4364,18,other,169,71,3,7,4,6,5,6,6,5,6,7,37,39,61,53,48,57,45,51,0,0,1,0,0,0,0,0,1,5,1,3,57,54,38,61,22,35,28,darkness,42,48,38,12,0,2,0.053
4365,29,male,192,98,7,8,4,8,8,3,6,4,5,7,41,53,52,58,50,55,48,25,1,26,0,0,0,0,1,1,0,0,0,2,76,37,53,42,26,56,48,resource_rich,47,36,29,11,1,70,0.6098
4366,44,male,177,69,6,2,6,5,4,5,3,5,4,7,53,44,45,49,48,41,43,39,0,0,0,0,0,0,0,0,0,0,0,2,73,41,50,54,36,58,32,neutral,59,43,28,9,1,102,0.4689
4367,28,female,158,59,6,7,5,5,6,7,6,4,9,1,34,51,48,53,81,70,68,65,0,0,1,1,1,3,1,5,0,0,0,3,57,52,42,54,53,40,47,flooding,40,36,28,13,1,168,0.7325
4368,25,male,180,90,2,8,6,8,5,6,7,6,4,2,46,28,47,54,57,49,41,32,0,0,1,1,1,5,0,0,1,8,0,3,71,61,53,58,26,75,45,mechanical_noise,53,37,55,9,0,1,0.0619
4369,47,female,178,49,7,3,5,5,5,2,4,3,4,5,56,54,69,64,44,46,27,36,0,0,1,1,0,0,1,3,1,2,1,8,61,61,50,63,17,80,25,neutral,59,18,33,6,0,3,0.0476
4370,42,female,162,67,6,6,3,7,3,5,7,3,5,2,39,54,60,52,53,39,35,39,1,41,0,1,1,2,1,9,0,0,1,1,41,74,28,46,62,41,31,mechanical_noise,40,53,27,15,1,82,0.5855
4371,33,male,185,83,4,7,6,6,1,5,6,6,5,4,29,36,41,39,45,38,26,40,0,0,1,1,1,1,1,7,0,0,1,1,40,50,17,3,56,51,69,flooding,8,64,11,13,1,70,0.6761
4372,61,female,168,69,5,4,5,6,2,6,5,5,4,4,40,49,41,38,50,39,11,25,0,0,1,0,1,1,1,2,0,0,0,3,63,41,47,45,50,52,36,darkness,54,44,38,13,1,86,0.49
4373,33,other,163,69,4,5,7,4,7,7,4,4,5,9,26,38,32,40,73,62,46,46,1,64,0,1,1,1,1,3,1,3,1,4,15,66,13,25,61,24,52,liminal_office,28,87,26,20,1,92,0.8886
4374,12,male,176,70,5,4,7,6,5,5,5,5,2,2,39,33,27,16,39,61,37,76,1,18,1,0,1,3,0,0,0,0,0,1,32,65,33,32,53,47,48,trap_exit,35,47,15,12,0,23,0.143
4375,50,female,155,66,7,3,4,6,6,3,4,4,2,7,61,36,42,38,33,63,52,51,0,1,0,1,1,2,0,0,1,6,0,5,38,50,41,42,37,75,39,haunted_hotel,50,25,8,12,0,3,0.0502
4376,53,male,184,95,7,5,4,6,6,7,6,7,7,4,42,50,53,41,55,75,64,78,1,54,0,0,1,3,1,6,1,8,0,4,33,55,31,14,51,31,69,resource_rich,28,41,14,14,1,99,0.8627
4377,18,male,180,88,5,7,5,6,5,5,6,5,7,2,17,42,52,34,64,67,24,74,1,43,1,0,0,0,1,7,1,10,1,1,22,56,9,22,35,33,82,neutral,15,63,15,15,1,140,0.8577
4378,28,female,161,66,4,5,5,6,4,9,5,5,5,4,30,42,66,62,71,48,37,69,0,0,1,0,0,0,0,0,0,0,0,7,0,51,34,41,52,62,23,neutral,46,65,38,14,0,7,0.1456
4379,48,other,172,62,4,7,6,5,2,4,8,7,3,6,72,46,65,53,27,35,30,59,1,70,1,0,0,0,1,6,0,0,0,5,74,71,61,61,25,34,43,haunted_hotel,69,33,20,10,0,3,0.0486
4380,31,male,177,80,6,5,6,4,7,6,4,6,4,2,51,38,32,57,45,58,38,33,0,0,1,1,1,5,1,2,1,9,0,3,66,60,49,48,70,62,45,flooding,54,37,34,12,0,9,0.1829
4381,45,male,169,79,4,4,4,3,3,4,3,3,2,4,48,62,50,62,31,37,45,42,0,0,1,0,0,0,0,0,1,8,0,3,57,22,35,57,43,71,34,neutral,40,39,46,6,1,80,0.4549
4382,18,male,173,67,4,6,3,7,5,7,5,7,6,0,26,40,41,42,74,55,46,55,1,58,1,0,1,4,1,6,0,0,1,0,63,39,20,43,49,66,51,neutral,32,60,32,16,0,4,0.0716
4383,49,male,174,87,2,1,6,4,3,3,4,8,4,4,51,52,67,66,30,31,30,38,1,50,1,0,0,0,0,0,0,0,0,6,46,39,53,59,23,50,51,darkness,53,30,30,10,1,65,0.4027
4384,45,male,176,93,10,6,2,8,3,5,2,4,7,6,39,71,68,70,61,49,35,59,1,18,0,0,0,0,1,5,1,5,1,2,74,23,46,59,36,75,40,darkness,47,56,35,13,0,2,0.039
4385,32,female,152,65,8,9,3,5,3,6,6,3,5,4,36,64,71,61,61,40,37,39,0,2,0,0,0,0,0,0,1,3,0,7,47,48,40,41,19,68,62,flooding,37,50,3,14,0,3,0.0385
4386,34,female,162,59,4,4,3,5,7,6,4,5,3,7,38,51,68,67,41,51,53,35,0,0,0,0,1,1,1,3,1,6,1,0,47,42,40,39,60,51,65,neutral,41,34,29,15,1,85,0.6415
4387,51,male,176,91,5,5,7,5,6,5,5,6,4,7,30,32,60,47,61,54,36,38,1,45,0,0,0,0,1,2,0,0,0,0,45,52,48,37,45,52,47,mechanical_noise,53,62,30,9,0,2,0.0495
4388,57,female,162,68,5,5,7,6,8,10,7,8,2,3,46,42,70,52,46,75,49,62,0,0,1,1,0,0,0,0,0,0,1,7,97,56,47,54,22,62,59,flooding,51,47,19,10,0,3,0.0586
4389,49,male,169,71,4,3,6,4,6,7,5,3,2,3,49,58,60,66,53,57,26,53,0,0,0,1,1,4,0,0,0,0,0,0,42,37,39,32,12,68,42,neutral,45,62,11,15,1,163,0.6375
4390,55,female,172,63,7,5,4,6,2,5,5,3,6,9,30,46,42,50,53,49,37,53,1,15,0,0,0,0,0,0,0,0,1,2,37,33,32,35,40,71,50,darkness,41,60,36,13,0,3,0.0482
4391,21,male,168,83,6,7,5,3,2,7,5,4,4,5,74,61,70,65,36,27,57,53,0,0,1,1,0,0,0,0,1,4,0,end,75,57,67,51,26,53,62,resource_rich,68,26,37,4,0,1,0.0487
4392,29,other,167,58,4,2,8,4,5,7,3,10,7,5,42,33,58,56,43,51,46,69,0,0,1,1,0,0,0,0,1,1,1,8,76,44,68,65,46,79,8,cave_isolation,59,39,24,10,0,3,0.0488
4393,39,female,164,77,4,4,7,5,5,7,4,6,3,6,28,44,39,46,57,63,47,36,1,52,0,0,0,0,1,6,0,0,0,0,30,42,51,34,52,47,38,liminal_office,41,34,22,14,0,9,0.1667
4394,34,female,167,62,6,7,4,7,3,7,6,4,5,2,12,44,39,41,65,55,33,20,0,0,1,1,0,0,1,3,0,0,1,4,18,84,6,5,61,25,68,neutral,11,59,14,20,0,2,0.0593
4395,33,male,190,82,8,7,4,6,7,5,6,5,4,6,27,44,40,29,68,71,43,44,1,58,0,1,0,0,1,2,1,7,1,4,8,76,29,28,60,60,51,liminal_office,26,56,0,16,1,74,0.8415
4396,43,female,163,66,5,4,6,6,5,3,3,7,2,3,57,45,51,41,25,55,41,59,1,49,1,1,1,2,1,8,1,9,1,3,88,51,56,63,48,59,33,mechanical_noise,59,32,50,6,1,168,0.687
4397,43,male,181,83,6,5,5,5,5,5,6,6,2,3,34,45,62,40,50,55,31,61,1,31,0,0,0,0,0,0,0,0,0,1,36,79,50,35,59,32,58,neutral,48,34,23,9,0,1,0.0524
4398,22,male,187,69,4,7,3,7,7,3,6,2,4,4,31,50,35,32,57,49,31,58,0,0,1,0,1,2,0,0,0,0,0,4,34,60,24,21,62,26,65,resource_rich,25,48,12,12,0,7,0.1627
4399,49,male,173,86,6,4,8,3,5,5,4,7,3,8,33,43,60,49,52,60,53,39,0,0,1,0,1,3,1,6,0,0,0,4,20,56,25,40,33,30,73,resource_rich,31,51,23,13,0,2,0.0493
4400,23,male,168,71,7,6,5,6,4,5,6,4,6,5,41,36,48,66,55,48,50,56,1,57,0,0,0,0,0,0,0,0,0,7,57,36,53,48,15,58,44,mechanical_noise,52,30,27,10,1,108,0.4996
4401,36,male,173,83,5,6,3,5,6,7,5,5,2,7,39,47,28,41,49,47,36,50,0,0,1,1,0,0,0,0,1,7,1,4,11,70,14,30,66,3,91,liminal_office,21,82,9,16,1,83,0.766
4402,36,male,171,58,5,6,7,7,3,6,6,5,6,6,43,31,37,41,62,50,68,69,0,0,1,0,1,4,0,0,0,0,1,3,67,64,56,63,40,58,43,mechanical_noise,54,39,36,9,0,2,0.0462
4403,39,male,170,74,3,7,6,7,6,4,5,7,5,3,43,43,51,68,64,54,42,39,1,19,0,1,0,0,0,0,0,0,0,8,81,55,62,51,22,73,41,cave_isolation,51,38,24,6,0,2,0.0521
4404,43,male,175,69,2,3,7,5,3,4,4,6,2,9,49,46,60,68,34,42,33,51,1,36,0,0,0,0,1,1,1,5,1,7,67,61,35,61,31,61,44,flooding,51,50,34,11,1,69,0.5344
4405,17,female,162,83,6,4,6,3,6,2,6,4,2,2,38,51,52,64,51,54,26,50,1,44,0,1,0,0,1,4,0,0,1,3,71,72,49,48,25,65,35,neutral,39,44,39,10,1,119,0.5109
4406,35,male,187,82,7,6,5,4,4,5,5,6,6,2,65,37,37,41,49,46,52,63,0,0,1,1,0,0,0,0,0,0,0,2,64,40,67,55,37,86,21,darkness,48,23,37,10,0,8,0.1047
4407,35,female,152,56,5,7,6,5,4,4,7,7,2,7,40,41,55,64,60,44,41,50,1,7,1,0,1,3,0,0,0,0,0,7,70,44,34,54,27,55,40,flooding,41,28,42,13,0,2,0.0332
4408,50,female,160,82,7,9,4,6,4,9,6,5,6,3,15,49,63,47,65,49,48,71,1,67,1,1,1,3,1,4,1,6,0,1,62,63,40,41,47,41,76,neutral,30,50,7,15,0,7,0.1557
4409,70,female,158,73,4,7,7,6,6,5,5,6,4,5,38,47,58,49,60,61,43,18,0,0,0,0,1,5,1,5,0,0,0,5,54,49,43,41,26,34,27,trap_exit,64,48,28,15,0,5,0.1713
4410,33,male,168,79,7,7,7,7,4,5,7,6,6,1,42,50,63,68,51,46,44,36,0,0,0,0,1,4,0,0,1,7,0,7,66,42,73,62,25,54,33,flooding,68,36,25,8,0,2,0.0483
4411,38,female,156,53,5,3,5,5,5,4,4,5,8,6,31,40,51,48,60,64,49,57,1,15,1,1,1,4,0,0,0,0,0,4,49,58,40,36,66,31,55,resource_rich,38,57,12,11,0,4,0.0386
4412,16,female,160,73,4,7,6,5,4,9,7,9,4,4,47,29,38,56,42,57,33,38,0,0,1,1,1,2,0,0,1,4,0,0,78,49,55,61,32,49,44,neutral,58,51,29,12,0,1,0.0564
4413,27,male,173,81,6,7,3,6,9,7,7,4,4,10,20,36,20,17,58,78,49,59,1,21,1,1,1,4,1,9,0,0,0,4,32,61,21,26,83,46,60,liminal_office,23,74,29,16,1,105,0.9125
4414,28,male,171,85,5,3,3,5,4,6,3,4,3,6,46,59,63,56,46,52,53,55,1,80,0,1,0,0,1,4,0,0,0,0,80,36,57,40,56,68,51,neutral,45,47,38,8,0,6,0.1245
4415,40,female,161,69,2,4,5,4,1,5,2,6,6,8,18,42,46,35,61,44,41,49,0,0,0,0,0,0,1,4,1,4,1,0,24,39,26,45,44,55,26,trap_exit,43,48,29,13,1,96,0.6103
4416,42,male,176,90,6,4,7,7,6,6,5,5,5,1,30,32,53,43,60,67,55,22,0,0,0,1,1,1,0,0,0,0,1,3,52,34,38,63,58,37,24,flooding,50,38,24,12,0,4,0.0405
4417,19,male,175,72,6,5,5,3,3,4,3,5,6,9,34,44,58,44,67,49,32,50,0,0,0,0,0,0,0,0,0,0,0,8,60,35,38,49,34,75,4,cave_isolation,41,64,21,13,1,141,0.6069
4418,33,female,159,62,5,5,5,6,0,1,7,5,5,4,47,56,67,75,52,33,35,49,0,0,0,0,0,0,0,0,0,0,1,7,53,29,50,62,15,47,49,flooding,41,27,24,12,0,3,0.047
4419,33,male,165,79,5,4,3,5,3,7,5,6,2,8,40,43,50,48,45,42,23,20,1,58,0,0,0,0,1,4,0,0,0,0,42,55,26,27,43,60,65,liminal_office,37,57,20,11,1,95,0.4878
4420,19,male,176,75,2,6,5,7,5,7,5,7,3,6,46,37,42,50,46,33,23,52,0,0,0,0,0,0,0,0,0,0,1,2,36,44,36,34,44,40,47,mechanical_noise,54,34,39,14,0,3,0.0627
4421,38,male,178,78,6,6,4,3,8,6,4,3,8,9,38,52,52,39,78,71,54,68,0,0,1,1,1,4,0,0,1,3,1,0,61,62,45,40,31,66,45,resource_rich,47,38,19,12,0,11,0.2474
4422,40,female,154,54,5,5,6,6,4,6,7,6,3,5,40,37,39,43,51,61,28,57,1,27,0,0,0,0,1,2,0,0,1,4,53,88,29,31,44,46,63,liminal_office,36,54,24,14,0,2,0.0559
4423,12,male,181,95,8,4,4,5,6,7,4,5,4,5,40,56,67,56,53,56,47,59,1,74,1,1,0,0,0,0,0,0,0,2,50,54,36,54,37,70,38,darkness,50,36,22,13,1,58,0.5762
4424,12,male,171,81,5,3,2,3,4,6,4,1,4,6,45,52,49,62,50,41,43,30,1,31,0,1,0,0,0,0,0,0,1,7,46,44,59,36,31,51,33,neutral,58,40,25,14,1,112,0.6734
4425,12,male,175,61,6,4,4,5,5,4,4,5,6,4,38,51,40,49,62,45,32,36,0,0,0,0,1,3,0,0,1,6,1,0,58,61,67,76,40,65,29,darkness,58,33,35,10,1,95,0.5354
4426,30,female,170,77,8,6,4,5,5,3,8,7,7,8,43,49,63,45,63,45,42,44,0,3,1,1,0,0,1,5,1,8,0,3,63,67,47,52,55,50,31,mechanical_noise,43,28,25,13,0,6,0.2053
4427,14,female,160,73,3,5,7,8,4,6,4,7,4,2,51,46,55,42,62,42,52,50,0,0,0,1,1,2,1,4,1,8,1,2,56,27,67,41,44,70,62,flooding,45,37,45,7,1,136,0.6484
4428,34,male,183,60,4,5,2,7,4,5,7,4,3,7,63,56,54,58,29,36,36,27,1,80,0,1,1,1,0,0,0,0,0,6,90,40,82,64,25,75,38,darkness,70,23,25,5,0,3,0.0453
4429,22,male,179,76,5,9,6,9,7,6,9,7,8,5,53,36,57,50,50,65,58,43,0,0,1,0,1,2,1,5,1,5,1,6,57,38,58,69,26,35,50,darkness,58,31,42,4,1,168,0.7648
4430,40,male,181,97,5,6,4,5,6,8,6,4,7,6,35,49,42,70,61,63,62,62,1,55,0,0,1,4,1,3,1,10,0,2,65,39,61,58,23,52,40,darkness,43,52,21,10,1,86,0.6339
4431,22,female,159,65,4,5,5,6,6,4,4,4,3,7,40,52,45,41,46,59,29,70,1,37,1,1,1,1,1,7,0,0,1,4,28,73,16,36,64,20,74,resource_rich,22,57,44,14,1,47,0.7309
4432,22,male,167,68,6,7,8,5,5,5,5,5,6,4,35,33,50,44,62,58,52,44,0,0,0,0,0,0,0,0,1,7,0,0,74,48,36,26,29,49,44,liminal_office,50,51,29,11,0,1,0.052
4433,52,female,155,75,5,5,6,6,5,6,3,7,3,5,48,50,57,50,49,41,47,56,1,38,1,0,0,0,0,0,1,9,0,2,57,45,48,65,46,75,40,darkness,43,36,31,7,1,97,0.5613
4434,56,female,176,48,7,6,4,9,8,6,6,6,4,1,34,50,61,54,49,60,30,59,0,0,1,0,1,3,0,0,1,7,0,7,44,56,33,54,38,70,53,flooding,34,48,20,12,1,66,0.5151
4435,18,female,169,72,3,6,5,5,6,4,5,5,5,7,42,34,34,36,43,60,47,33,0,0,1,0,0,0,0,0,0,0,1,5,58,52,42,40,42,66,30,resource_rich,55,45,24,12,1,78,0.4494
4436,54,female,154,52,5,5,7,6,2,6,7,6,5,6,47,54,65,67,43,56,49,52,0,0,0,0,1,1,0,0,1,4,0,8,53,28,47,45,19,66,30,cave_isolation,58,35,22,12,1,65,0.4054
4437,19,male,166,84,6,4,8,8,5,6,6,5,4,5,34,46,58,57,46,49,40,28,0,0,0,1,1,1,0,0,0,0,0,0,78,46,37,34,29,62,33,darkness,40,47,27,9,1,60,0.6842
4438,42,male,182,71,6,8,3,7,2,5,7,4,3,6,38,56,52,60,58,47,40,37,0,0,1,1,1,1,1,2,1,4,1,7,57,54,52,49,35,63,47,flooding,41,45,24,11,0,2,0.0392
4439,13,male,166,91,6,5,6,3,4,2,5,4,7,6,12,43,33,35,63,59,45,54,1,9,1,1,0,0,1,4,1,10,0,1,59,61,20,37,46,64,38,neutral,33,55,5,15,1,83,0.6401
4440,57,male,170,79,7,5,3,2,2,5,3,1,6,6,41,56,58,55,48,49,34,73,0,0,1,1,0,0,0,0,1,5,0,8,52,23,40,42,42,82,17,cave_isolation,40,35,14,11,0,1,0.0478
4441,21,female,156,87,5,6,5,4,6,5,2,5,5,3,46,53,49,60,62,60,47,51,0,0,0,1,0,0,0,0,0,0,1,0,38,54,46,53,33,60,46,liminal_office,47,48,31,8,1,140,0.6582
4442,27,male,179,86,7,6,6,4,8,8,4,5,4,2,31,26,29,21,71,69,62,51,1,57,0,0,0,0,0,0,0,0,0,4,38,57,19,26,75,6,96,resource_rich,21,65,29,14,0,20,0.1564
4443,27,female,161,56,4,4,5,4,5,8,5,6,5,4,14,39,50,28,71,56,49,44,0,0,1,0,0,0,0,0,1,4,0,4,0,66,22,16,42,7,70,liminal_office,17,81,10,17,1,59,0.6722
4444,36,female,162,73,3,3,4,5,5,5,2,3,2,6,57,52,56,43,43,40,17,63,1,36,0,0,1,3,0,0,1,6,1,8,80,35,71,69,28,84,24,cave_isolation,70,26,43,8,1,54,0.5213
4445,12,male,156,79,5,7,5,6,3,4,4,6,2,6,50,44,46,43,38,54,49,69,1,30,0,1,1,4,1,5,1,3,0,8,74,37,53,74,36,86,19,flooding,43,45,28,6,1,69,0.4328
4446,25,female,165,53,3,9,6,7,6,4,6,3,8,8,35,55,54,49,61,66,64,62,0,0,1,1,1,3,1,4,0,0,1,3,28,63,51,59,28,63,23,mechanical_noise,61,43,34,10,1,99,0.4871
4447,38,female,169,52,5,1,8,5,5,6,4,7,4,3,50,45,53,55,33,44,47,52,1,23,0,1,1,5,0,0,0,1,1,8,72,30,48,38,54,75,26,cave_isolation,61,36,19,8,1,60,0.5764
4448,48,female,154,73,6,4,5,3,5,3,2,7,5,9,56,58,46,46,42,28,36,30,1,37,1,1,0,0,1,6,0,0,0,end,44,53,65,75,55,50,33,trap_exit,65,31,11,8,0,2,0.0573
4449,29,female,152,76,4,6,3,4,5,5,4,4,3,7,42,30,37,27,56,48,36,54,0,0,1,0,1,1,0,0,1,7,0,4,39,39,20,24,64,29,78,resource_rich,19,70,21,13,0,18,0.1958
4450,12,female,175,59,5,3,6,3,8,3,6,6,7,5,50,36,42,49,58,65,41,79,0,0,1,0,0,0,1,7,0,0,0,2,67,29,49,59,51,68,28,neutral,70,25,11,14,0,1,0.0621
4451,27,female,169,65,4,5,4,5,3,6,5,4,6,7,53,52,51,59,44,45,35,47,0,0,1,0,0,0,0,0,0,0,0,5,39,65,46,65,34,49,50,haunted_hotel,62,58,31,13,1,81,0.584
4452,20,female,162,61,5,5,7,6,4,4,5,6,5,8,55,36,43,68,57,50,44,54,0,0,0,1,1,5,1,3,0,0,1,7,76,49,52,52,36,51,70,flooding,47,26,22,9,0,1,0.0429
4453,44,male,183,89,5,5,7,3,4,5,4,5,7,5,59,38,49,58,49,47,59,71,0,0,0,1,1,4,1,9,0,0,1,5,62,59,44,48,47,50,38,darkness,61,38,25,11,0,4,0.0402
4454,25,female,159,87,5,2,3,8,0,5,6,2,4,4,65,65,48,57,35,27,49,56,0,0,1,1,0,0,1,4,0,0,0,8,57,38,43,60,40,79,44,cave_isolation,60,42,39,8,0,2,0.0276
4455,37,female,165,57,5,8,4,6,6,5,6,5,5,8,42,45,42,50,63,48,48,33,1,48,0,0,1,2,0,0,0,0,0,0,59,58,47,41,30,68,20,neutral,43,51,30,15,1,73,0.714
4456,33,female,156,80,5,5,7,6,3,6,8,7,4,7,61,40,68,54,38,50,49,75,0,0,0,1,0,0,1,3,1,5,0,8,70,28,49,47,25,66,35,cave_isolation,49,45,30,11,0,2,0.043
4457,24,male,175,85,4,6,4,6,5,4,5,6,7,6,18,40,27,38,77,74,38,32,1,39,1,0,1,2,1,6,0,0,0,1,39,73,12,14,50,50,36,liminal_office,19,71,24,17,1,113,0.7408
4458,36,female,164,80,5,4,9,4,5,4,1,8,5,3,35,25,54,40,60,55,44,57,0,0,0,0,0,0,0,0,1,7,0,1,40,49,25,32,34,45,54,resource_rich,39,66,29,13,0,4,0.055
4459,33,male,160,64,6,5,3,4,6,8,4,6,7,8,35,44,46,43,55,59,51,45,0,0,0,0,1,5,0,0,1,6,1,0,49,48,21,61,51,57,41,liminal_office,40,58,22,15,1,168,0.8747
4460,37,male,180,78,4,6,3,7,5,3,5,6,2,3,26,41,47,41,60,54,32,77,1,25,0,1,1,2,0,0,1,7,0,1,33,69,23,28,40,37,66,neutral,20,47,18,19,0,4,0.0629
4461,31,female,159,69,4,7,4,5,6,5,7,4,6,7,38,46,50,49,64,56,55,57,0,0,1,0,0,0,0,0,0,0,0,0,34,33,41,45,51,69,33,neutral,34,61,20,14,1,121,0.7292
