character_id,age,sex,height_cm,weight_kg,strength,reaction,stamina,speed,intelligence,perception,agility,endurance,stress_resistance,luck,panic,fatigue,hunger,thirst,mental_stability,focus,confidence,pain_tolerance,has_flashlight,flashlight_battery,has_knife,has_backpack,has_first_aid_kit,medkit_count,has_water,water_amount,has_food,food_amount,has_radio,level_id,visibility,entity_density,entity_aggression,level_difficulty,resource_density,maze_complexity,geometry_stability,special_rule,spawn_area_danger,distance_to_nearest_entity,noise_generated,time_since_last_encounter,survived_24h,survival_time_hours,escape_probability
2594,60,female,206,131,5,6,8,8,3,1,9,8,3,9,29,62,65,47,24,36,37,45,1,65,1,1,0,0,0,0,1,2,0,4,86,44,25,66,25,64,55,darkness,77,61,17,12,0,0,0.289
2595,36,male,158,136,9,1,1,10,5,6,6,5,5,9,57,59,78,39,61,61,42,85,1,41,0,0,0,0,0,0,0,0,0,3,65,60,49,61,80,71,71,flooding,32,37,75,6,0,0,0.182
2596,34,female,194,121,10,8,10,3,6,0,9,4,6,3,10,27,68,81,61,59,63,43,1,67,1,1,0,0,1,1,1,2,0,5,31,43,33,40,49,30,41,resource_rich,38,74,80,3,1,73,0.39
2597,35,male,173,114,2,2,8,3,4,0,10,1,8,3,58,47,60,82,26,81,72,65,1,88,0,1,0,0,0,0,1,4,1,1,72,62,58,55,82,33,45,neutral,81,29,63,0,0,0,0.131
2598,49,female,180,122,5,8,8,4,9,0,1,2,9,3,10,84,49,71,57,34,74,90,1,94,1,0,1,4,1,7,1,2,0,2,74,48,68,36,82,50,76,cave_isolation,59,85,43,19,1,60,0.62
2599,39,male,146,55,2,9,9,3,5,2,10,5,3,4,80,54,5,51,39,48,37,62,1,79,0,0,0,0,1,8,0,0,1,2,41,31,49,51,44,56,80,neutral,62,23,76,2,0,0,0.181
2600,32,female,196,42,6,4,7,9,3,3,9,3,5,0,33,50,75,47,58,52,42,62,1,100,1,1,1,4,1,7,1,6,1,6,16,88,77,30,72,86,39,neutral,48,14,71,2,1,9,0.572
2601,65,female,155,76,1,0,5,7,1,6,4,0,7,10,53,24,20,70,26,80,89,55,0,0,1,1,0,0,1,6,1,3,1,5,65,66,68,71,75,66,35,haunted_hotel,25,40,17,13,0,0,0.308
2602,29,other,198,93,8,9,4,10,1,4,6,7,6,6,34,85,16,35,41,87,35,73,1,57,0,1,0,0,1,1,1,8,0,8,47,60,52,32,38,43,51,liminal_office,58,8,53,2,0,0,0.213
2603,47,female,177,115,9,3,1,10,1,1,1,1,5,3,57,90,39,76,89,30,31,84,1,79,0,1,0,0,0,0,1,2,0,4,80,23,40,33,30,53,77,flooding,85,37,25,20,1,118,0.501
2604,56,female,148,113,1,5,10,1,2,9,4,4,2,8,51,64,69,55,85,61,43,28,0,0,0,0,0,0,0,0,0,0,0,end,54,60,59,85,48,72,70,neutral,77,25,33,5,0,0,0.092
2605,64,male,173,112,0,2,4,4,4,2,2,8,8,0,89,12,39,60,40,65,75,62,0,0,0,1,1,3,1,10,1,1,1,2,63,35,27,48,69,47,48,resource_rich,25,73,26,8,0,0,0.141
2606,41,male,185,54,3,5,6,9,7,0,6,9,8,4,58,38,7,40,68,73,52,72,1,51,0,0,1,1,0,0,1,5,0,end,76,59,55,68,85,51,25,darkness,63,73,76,13,0,0,0.115
2607,71,male,176,130,7,10,1,9,6,0,6,10,3,10,72,11,30,36,77,57,20,25,1,74,0,1,1,0,0,0,1,7,1,3,50,79,65,32,69,25,59,neutral,63,12,70,16,0,0,0.33
2608,43,male,182,95,6,0,1,7,10,0,0,6,0,4,34,19,66,66,74,55,47,46,1,70,0,1,1,1,1,8,0,0,0,7,28,54,59,32,74,53,75,flooding,59,46,50,22,0,0,0.304
2609,78,male,186,45,5,9,5,3,9,10,5,8,7,7,24,84,56,38,62,35,88,51,1,31,0,0,1,0,1,8,0,0,0,7,22,55,37,71,49,49,85,mechanical_noise,58,90,63,13,1,26,0.497
2610,78,female,145,136,9,9,5,0,5,9,6,2,5,6,71,84,44,49,48,78,37,70,0,0,1,1,0,0,0,0,0,0,0,5,64,35,58,55,45,65,64,haunted_hotel,64,69,82,12,0,0,0.228
2611,39,female,177,66,6,8,0,4,3,2,10,6,8,1,73,67,63,75,21,81,82,55,1,75,0,1,1,4,0,0,0,0,0,4,64,40,34,49,52,64,57,trap_exit,23,52,85,18,1,53,0.69
2612,55,female,200,38,3,8,2,4,10,0,5,7,3,2,58,35,67,55,55,33,23,21,0,0,1,0,0,0,0,0,1,5,0,2,56,20,43,75,20,84,66,resource_rich,21,62,62,21,1,110,0.656
2613,52,male,143,63,7,10,1,8,1,0,2,4,6,0,28,58,15,62,62,71,57,64,1,70,0,1,0,0,1,10,0,0,0,1,33,50,68,63,82,45,25,cave_isolation,65,15,60,3,1,37,0.628
2614,74,male,144,39,3,3,5,2,9,10,7,7,4,2,56,38,8,76,45,71,60,65,0,0,0,1,0,0,1,5,1,2,1,2,82,32,48,52,31,75,58,mechanical_noise,69,32,27,23,1,80,0.555
2615,34,female,209,110,9,1,0,2,9,3,6,0,8,6,14,19,80,15,65,89,57,78,1,42,0,1,0,0,0,0,0,0,1,3,62,27,66,31,42,32,20,neutral,76,11,59,9,1,15,0.68
2616,59,male,199,73,7,10,3,3,8,10,0,1,1,0,44,60,42,10,87,48,43,31,0,0,0,1,0,0,1,7,1,7,0,8,80,20,50,80,30,71,21,cave_isolation,25,69,59,10,0,0,0.357
2617,43,male,195,57,10,7,3,4,3,9,3,7,4,0,17,70,39,60,58,40,35,85,1,29,0,1,0,0,0,0,0,0,0,3,38,74,67,33,39,65,60,liminal_office,60,44,76,0,1,35,0.465
2618,68,male,198,131,4,6,0,8,10,6,10,0,10,9,74,36,82,70,78,25,67,83,0,0,1,0,0,0,1,8,1,10,1,7,53,61,28,41,59,83,20,cave_isolation,48,63,59,0,0,0,0.234
2619,44,male,146,50,8,0,7,3,1,1,6,10,6,7,34,54,64,47,24,33,39,73,0,0,0,1,0,0,0,0,0,0,0,5,76,75,63,64,37,50,41,haunted_hotel,68,6,55,2,0,0,0.169
2620,35,male,207,84,6,5,10,8,0,9,9,10,6,3,63,38,27,59,59,81,90,80,0,0,0,1,0,0,1,5,0,0,1,5,52,57,34,85,37,46,21,darkness,78,14,36,12,1,85,0.517
2621,50,male,170,45,9,9,6,6,10,4,4,0,4,6,34,66,62,9,57,89,23,24,1,87,1,0,0,0,0,0,0,0,1,6,26,87,48,80,34,87,67,cave_isolation,72,56,32,10,0,0,0.107
2622,45,male,187,106,9,4,8,4,5,9,9,2,4,8,46,65,46,20,83,42,42,63,1,69,0,0,0,0,1,10,0,0,1,3,30,62,52,58,52,40,42,trap_exit,80,16,45,13,1,55,0.498
2623,67,female,181,131,5,1,10,1,6,10,1,2,9,8,53,88,62,29,25,51,54,71,1,44,0,0,0,0,0,0,0,0,0,5,34,76,50,85,50,32,90,haunted_hotel,27,86,54,8,0,0,0.297
2624,39,male,169,82,1,4,9,9,6,9,10,4,6,0,59,87,9,34,61,86,45,57,1,38,0,0,0,0,0,0,1,6,0,3,47,72,64,35,55,56,78,trap_exit,59,30,54,15,1,98,0.402
2625,48,male,190,68,5,5,2,9,4,5,9,7,0,6,65,86,46,65,54,61,85,60,1,99,0,1,0,0,0,0,0,0,1,end,47,62,48,58,24,34,56,mechanical_noise,23,74,78,21,0,0,0.06
2626,18,female,174,55,0,9,6,5,6,2,8,10,5,4,64,44,69,49,77,20,46,83,1,36,1,0,0,0,0,0,1,10,0,5,48,44,69,73,34,58,37,haunted_hotel,25,86,61,11,0,0,0.378
2627,79,female,201,97,1,5,3,6,4,5,8,2,0,3,77,77,77,60,45,23,83,22,0,0,0,0,1,3,0,0,0,0,1,8,77,24,50,83,34,56,24,trap_exit,66,51,74,23,0,0,0.168
2628,48,male,190,136,4,1,2,10,6,10,0,2,7,0,84,55,28,19,56,54,53,78,0,0,0,1,0,0,0,0,0,0,0,2,65,31,67,75,81,61,28,trap_exit,53,14,61,8,0,0,0.161
2629,67,female,189,51,6,0,10,3,4,7,0,6,6,0,65,53,51,50,75,27,55,31,1,36,0,1,0,0,0,0,0,0,0,7,41,54,36,65,59,73,89,resource_rich,57,53,52,3,0,0,0.302
2630,76,male,169,68,0,3,2,6,7,10,6,9,2,6,78,85,81,53,38,34,51,29,0,0,1,0,0,0,0,0,1,8,0,1,37,37,45,55,31,40,61,resource_rich,37,91,18,20,0,0,0.22
2631,76,male,158,85,1,3,3,2,0,8,5,10,0,1,13,57,84,77,30,38,49,25,1,81,0,1,0,0,0,0,0,0,1,7,52,72,42,64,64,67,21,flooding,24,17,30,5,0,0,0.27
2632,58,other,189,139,3,8,1,5,1,0,5,8,3,8,10,33,31,7,35,73,88,23,0,0,0,1,1,3,1,1,1,2,1,5,32,25,68,73,47,42,57,mechanical_noise,23,33,63,7,0,0,0.239
2633,31,female,193,101,8,0,6,7,6,3,5,0,2,10,41,12,14,42,59,45,70,36,1,53,1,1,1,0,0,0,0,0,0,5,39,53,53,67,65,31,39,darkness,42,82,66,18,1,110,0.55
2634,30,male,143,58,7,10,0,0,0,4,6,1,1,8,74,79,36,25,23,36,68,82,1,72,1,0,1,5,0,0,0,0,0,0,47,26,22,44,62,49,75,cave_isolation,27,33,21,9,0,0,0.287
2635,40,female,151,56,9,9,5,5,6,5,10,9,2,8,62,68,76,72,33,36,63,80,1,78,0,1,1,1,0,0,0,0,1,5,71,25,22,81,23,31,75,haunted_hotel,72,95,82,16,0,0,0.218
2636,71,female,154,44,8,10,5,8,8,8,7,6,8,8,12,32,24,23,46,41,26,79,0,0,0,0,1,0,0,0,0,0,0,8,34,57,53,51,58,71,34,flooding,51,33,20,11,0,0,0.263
2637,29,male,154,39,3,0,2,6,2,1,4,1,10,3,70,57,8,61,39,86,87,35,1,20,1,0,0,0,1,1,0,0,1,2,55,78,27,83,79,75,60,trap_exit,71,15,58,22,0,0,0.22
2638,46,male,149,139,10,7,1,4,8,10,1,1,6,10,11,33,21,47,28,57,80,75,1,34,1,0,1,3,0,0,0,0,0,6,8,63,72,87,47,52,63,mechanical_noise,68,43,69,19,0,0,0.184
2639,54,male,200,65,6,4,8,6,4,7,8,8,4,1,39,34,67,31,73,65,83,77,1,82,0,0,1,4,1,6,1,3,1,3,66,63,54,38,70,42,20,cave_isolation,27,50,73,16,1,105,0.627
2640,22,female,158,58,10,8,10,5,5,5,0,3,7,3,27,48,22,57,62,40,72,44,1,64,0,0,0,0,0,0,0,0,0,3,65,45,20,63,63,64,51,darkness,49,48,85,0,1,12,0.405
2641,60,male,192,45,2,5,1,10,7,7,6,4,10,7,80,27,65,74,56,73,44,70,1,96,0,0,1,2,1,7,1,6,1,end,40,51,38,66,59,78,77,resource_rich,31,9,78,17,0,0,0.103
2642,49,female,196,85,7,9,10,8,0,0,10,4,10,5,31,86,27,44,67,26,29,40,0,0,0,0,0,0,0,0,0,0,0,2,55,43,43,80,68,67,57,darkness,48,53,26,0,0,0,0.237
2643,75,male,148,82,6,2,0,5,4,3,1,2,4,7,18,84,6,43,72,31,58,88,0,0,1,0,0,0,1,9,0,0,0,4,88,22,40,31,48,28,56,trap_exit,56,21,37,7,0,0,0.349
2644,80,male,168,112,7,0,2,5,4,1,7,7,8,7,16,77,17,48,69,86,52,51,1,54,0,0,1,3,0,0,0,0,0,6,13,67,49,52,73,42,78,cave_isolation,54,68,56,19,0,0,0.197
2645,19,female,146,38,8,9,3,7,9,1,10,1,1,5,36,65,27,39,47,46,38,87,1,53,0,1,1,0,0,0,0,0,1,7,35,75,47,64,30,42,40,cave_isolation,80,13,79,14,1,33,0.553
2646,45,female,156,42,5,5,6,2,7,10,6,4,5,4,16,41,39,45,36,80,29,24,1,45,1,1,0,0,0,0,0,0,1,6,21,62,57,41,71,33,57,liminal_office,71,42,50,12,1,23,0.665
2647,59,male,155,41,3,10,9,2,3,5,4,3,6,9,71,74,64,48,36,71,62,36,1,59,1,1,1,4,1,8,0,0,1,end,73,69,35,54,31,28,71,cave_isolation,52,81,58,4,0,0,0.106
2648,67,male,210,133,2,2,10,7,8,5,3,5,2,2,88,14,60,22,60,43,85,79,1,92,0,1,0,0,1,8,0,0,1,1,45,39,28,33,56,86,73,flooding,31,8,62,15,0,0,0.234
2649,76,female,177,66,2,3,3,7,4,2,2,7,7,6,15,62,31,53,39,29,60,40,1,86,0,0,1,2,0,0,0,0,0,3,70,32,60,68,52,36,43,flooding,33,51,75,8,0,0,0.236
2650,42,male,186,120,10,2,6,5,6,4,9,7,10,1,54,30,72,22,49,60,78,30,1,75,0,0,0,0,0,0,1,7,0,0,70,73,62,66,77,35,68,cave_isolation,63,40,36,21,1,46,0.538
2651,15,male,149,56,10,6,8,1,7,5,6,5,1,7,41,53,18,21,63,32,37,25,0,0,0,1,1,0,0,0,1,5,0,4,82,38,57,56,52,25,42,mechanical_noise,71,84,68,4,0,0,0.336
2652,61,female,163,124,10,10,8,6,9,7,1,0,5,7,89,76,84,14,50,89,88,79,1,55,0,1,1,2,0,0,0,0,1,end,58,54,57,72,31,25,24,mechanical_noise,21,75,37,19,0,0,0.17
2653,80,female,189,70,5,10,8,7,5,10,7,6,1,2,21,52,6,50,61,77,63,61,0,0,1,0,0,0,0,0,1,4,0,2,70,34,25,61,29,37,56,trap_exit,79,14,78,9,0,0,0.266
2654,41,male,207,63,7,8,3,6,2,4,10,7,9,0,63,29,39,50,88,22,64,32,1,70,1,1,1,0,1,1,1,2,0,end,55,44,50,83,53,74,23,cave_isolation,24,43,23,3,1,93,0.597
2655,70,female,182,102,7,4,5,2,9,6,2,4,4,9,81,16,79,13,63,22,20,78,0,0,1,0,0,0,1,1,0,0,0,5,61,33,25,73,66,28,38,mechanical_noise,30,74,68,20,1,81,0.346
2656,78,female,176,129,10,5,0,9,0,10,3,6,7,10,34,44,10,82,29,37,31,79,1,100,1,0,1,1,1,9,1,1,0,1,80,52,48,31,53,31,31,cave_isolation,80,58,38,21,0,0,0.15
2657,56,male,184,120,7,4,4,6,8,0,4,4,4,4,81,13,59,24,87,47,39,89,0,0,1,1,0,0,1,8,1,1,1,2,48,23,39,66,26,51,26,neutral,76,86,42,22,1,40,0.614
2658,15,female,193,95,8,2,2,1,4,2,5,8,10,2,88,30,80,41,68,74,74,27,1,79,0,1,0,0,1,10,0,0,1,0,58,44,51,90,35,77,52,neutral,48,77,59,7,0,0,0.271
2659,37,male,182,87,0,2,5,0,3,0,0,10,10,3,52,39,48,54,78,28,85,77,0,0,0,0,1,2,0,0,1,7,0,7,26,78,52,81,22,60,53,cave_isolation,56,40,46,7,0,0,0.268
2660,38,male,207,106,6,3,5,5,1,6,3,10,0,5,59,33,82,7,76,83,70,31,1,88,1,1,0,0,1,10,1,3,0,5,31,45,69,32,54,33,28,haunted_hotel,30,39,74,20,1,111,0.519
2661,57,male,176,119,9,4,5,9,3,4,1,6,7,9,45,72,20,26,88,42,80,82,1,75,0,1,0,0,1,4,1,4,1,4,93,31,43,43,29,75,22,trap_exit,66,61,28,15,1,65,0.421
2662,75,male,180,49,8,6,8,3,4,4,9,1,7,7,54,33,54,28,52,80,54,75,1,75,1,0,1,5,1,2,0,0,0,8,50,21,51,45,37,74,27,flooding,46,86,54,3,0,0,0.266
2663,62,female,140,82,10,8,5,0,10,10,1,2,4,1,59,22,34,71,86,34,50,61,1,31,1,0,0,0,1,2,0,0,0,3,62,60,42,45,68,37,53,haunted_hotel,38,63,47,2,1,113,0.765
2664,61,male,155,88,1,4,0,1,0,5,5,7,8,8,49,30,14,69,76,27,33,79,1,52,0,0,0,0,0,0,0,0,0,6,14,65,74,66,52,25,75,darkness,53,82,85,5,0,0,0.218
2665,17,female,176,102,3,1,5,1,6,0,2,4,1,6,76,79,34,8,69,59,55,22,1,78,0,1,1,3,1,10,0,0,0,2,82,20,70,68,48,60,83,mechanical_noise,46,25,60,0,1,111,0.417
2666,70,male,176,140,5,8,1,2,3,7,9,7,1,5,60,40,84,84,56,27,83,20,1,54,1,1,0,0,1,1,0,0,1,8,36,22,36,60,23,43,51,neutral,78,22,40,15,0,0,0.192
2667,26,male,146,103,3,4,4,7,8,5,10,7,3,3,36,47,60,75,34,90,78,22,1,33,1,1,1,1,0,0,0,0,0,3,36,48,29,43,84,47,43,mechanical_noise,65,65,75,0,0,0,0.302
2668,41,female,179,134,8,5,2,2,6,8,4,5,10,3,78,10,80,33,22,30,46,40,1,89,0,1,1,1,1,2,1,8,1,0,60,27,32,48,39,57,71,liminal_office,82,71,35,22,0,0,0.295
2669,53,female,190,98,9,8,10,2,4,6,6,0,6,1,40,47,10,53,81,31,27,85,1,56,0,1,1,5,0,0,0,0,0,0,47,23,69,52,84,43,34,cave_isolation,45,51,45,20,0,0,0.347
2670,48,female,203,100,0,3,9,10,5,4,4,4,7,3,29,20,31,44,59,33,28,30,1,60,0,1,0,0,1,5,0,0,0,end,41,39,37,70,69,68,49,resource_rich,46,61,71,17,0,0,0.154
2671,53,female,161,84,8,10,1,10,10,6,4,9,9,3,63,20,33,15,38,31,70,33,1,78,1,0,0,0,0,0,0,0,0,4,75,36,41,66,28,45,61,darkness,76,14,78,18,0,0,0.308
2672,46,male,182,106,9,2,1,3,1,1,9,1,6,5,80,25,56,23,59,57,89,62,1,21,0,1,0,0,1,1,0,0,0,end,75,55,44,58,64,86,68,neutral,78,92,85,8,0,0,0.161
2673,17,female,201,81,0,3,5,10,8,7,4,10,7,8,39,74,8,34,83,79,35,83,1,96,0,1,1,2,0,0,0,0,0,5,84,75,29,32,32,66,53,trap_exit,65,36,67,20,0,0,0.247
2674,79,male,193,102,0,7,0,6,10,4,5,2,6,2,32,32,51,79,20,90,81,33,1,43,1,1,0,0,0,0,0,0,1,0,48,51,51,69,25,86,71,cave_isolation,83,31,44,1,0,0,0.21
2675,29,female,166,47,4,6,10,1,0,3,7,5,10,7,27,39,17,76,31,82,73,90,1,70,0,0,0,0,1,3,0,0,0,2,80,26,45,59,72,54,75,neutral,27,75,75,1,1,84,0.561
2676,40,female,168,48,0,6,4,7,7,4,5,4,1,4,24,65,39,11,47,31,23,73,0,0,0,1,1,4,0,0,0,0,0,5,79,36,37,73,44,40,50,haunted_hotel,45,18,29,21,0,0,0.293
2677,70,male,155,43,9,10,3,2,7,3,10,7,0,5,54,45,36,75,38,47,33,28,0,0,1,0,0,0,1,2,1,6,0,2,78,42,44,61,39,49,42,liminal_office,75,54,26,3,1,17,0.592
2678,58,male,150,62,8,0,9,0,0,5,6,3,10,0,43,82,6,17,25,37,30,71,1,43,1,0,1,5,1,3,0,0,1,4,60,29,55,32,30,40,26,darkness,59,72,62,10,1,36,0.6
2679,28,female,160,72,5,1,0,8,2,9,6,3,10,1,17,33,49,70,50,75,39,40,1,37,0,1,0,0,1,9,0,0,0,1,62,22,49,62,59,58,73,mechanical_noise,45,33,48,9,1,108,0.619
2680,33,female,148,46,8,2,9,10,4,2,9,7,3,5,51,16,52,67,30,47,89,54,0,0,1,1,1,5,0,0,1,8,1,3,66,35,35,33,74,68,29,cave_isolation,47,57,76,23,0,0,0.234
2681,79,male,166,126,4,0,8,1,4,6,7,2,1,10,37,82,69,78,53,23,24,37,1,84,1,1,1,0,1,5,1,1,1,0,38,51,58,76,54,71,72,cave_isolation,38,19,57,14,1,10,0.484
2682,80,other,162,47,5,8,9,4,5,10,3,8,9,1,20,35,55,24,63,40,26,23,1,33,0,1,0,0,0,0,0,0,1,end,77,39,35,61,45,74,37,flooding,35,26,61,20,0,0,0.182
2683,48,female,190,55,1,8,3,2,1,7,8,2,8,4,13,46,76,34,77,43,35,36,0,0,0,0,1,3,1,1,1,7,0,5,67,57,24,70,44,46,25,resource_rich,52,89,64,1,1,92,0.659
2684,60,male,142,89,8,4,1,8,7,4,10,0,5,7,85,14,40,69,73,48,74,65,0,0,1,0,1,0,0,0,0,0,0,end,73,43,60,87,83,60,37,mechanical_noise,56,37,84,19,0,0,0.122
2685,24,male,155,72,2,10,10,1,1,10,3,7,7,6,12,44,8,38,59,70,48,47,1,58,0,1,0,0,0,0,0,0,0,7,25,68,28,50,60,45,28,cave_isolation,37,37,26,10,1,92,0.61
2686,45,female,147,86,4,10,6,4,4,6,3,5,4,8,20,38,65,71,41,80,34,67,1,20,1,0,0,0,1,5,1,9,0,2,36,43,24,44,68,80,89,cave_isolation,65,31,62,0,1,35,0.546
2687,64,male,181,60,7,3,10,10,7,5,7,10,9,10,12,83,11,73,75,60,56,64,1,50,0,1,0,0,0,0,1,6,0,0,67,23,63,37,29,75,80,liminal_office,40,70,43,5,0,0,0.354
2688,62,male,174,123,4,2,0,4,8,10,4,1,10,7,33,53,26,53,71,46,50,69,0,0,0,1,0,0,0,0,0,0,1,6,18,74,48,36,61,70,82,haunted_hotel,52,38,82,14,1,40,0.331
2689,14,female,210,56,9,8,10,3,0,0,5,5,5,1,27,64,64,6,85,64,40,21,0,0,0,0,1,4,0,0,0,0,0,end,40,68,56,81,39,49,46,neutral,72,84,71,11,0,0,0.119
2690,53,female,187,85,3,1,1,3,10,10,3,0,10,9,75,82,58,8,67,58,88,20,0,0,0,1,0,0,1,10,0,0,0,1,61,67,32,41,20,46,87,resource_rich,81,8,55,21,1,12,0.593
2691,43,female,193,106,3,7,2,9,7,3,3,8,6,3,54,80,37,38,25,31,57,45,0,0,0,1,0,0,0,0,1,2,0,6,23,86,83,54,48,71,64,flooding,63,22,68,24,1,43,0.536
2692,62,male,175,71,4,6,3,6,8,6,9,8,2,10,38,79,50,6,64,86,38,27,0,0,1,0,1,1,0,0,0,0,1,3,33,76,27,58,65,63,31,resource_rich,54,52,73,23,0,0,0.211
2693,57,female,145,138,2,1,1,2,9,3,0,9,9,3,52,24,60,77,89,88,52,61,1,29,1,1,0,0,1,5,1,10,0,1,36,77,48,75,34,74,64,darkness,25,12,57,0,1,34,0.45
2694,32,other,210,79,9,2,6,5,4,0,3,7,4,8,39,26,40,38,37,53,68,72,1,95,0,1,0,0,0,0,1,5,0,1,30,72,24,69,64,75,82,cave_isolation,84,31,49,15,0,0,0.201
2695,55,male,151,120,10,1,7,6,5,7,1,2,9,6,72,34,60,27,30,35,73,59,0,0,0,1,1,2,1,1,1,4,1,2,33,69,68,73,54,79,87,liminal_office,45,81,40,4,1,51,0.58
2696,22,female,198,111,3,10,10,10,0,10,4,8,5,9,42,33,29,20,66,77,66,64,1,75,0,1,0,0,1,5,1,1,1,end,43,37,63,86,37,70,63,resource_rich,77,26,44,4,1,20,0.489
2697,79,female,204,71,4,2,5,1,9,10,0,6,5,5,84,36,59,45,57,76,43,49,1,98,0,1,0,0,1,7,0,0,0,5,77,43,57,51,57,69,50,flooding,24,59,40,5,0,0,0.274
2698,12,female,189,48,3,3,0,10,7,5,10,3,3,0,23,42,28,6,63,68,46,56,1,56,1,1,0,0,0,0,1,8,0,2,53,57,60,81,77,83,84,neutral,38,73,82,4,1,30,0.394
2699,74,female,182,52,2,4,4,7,8,9,6,1,2,3,40,30,54,19,62,81,43,80,1,30,1,0,0,0,0,0,0,0,1,0,59,74,68,39,28,37,72,haunted_hotel,56,51,59,7,0,0,0.265
2700,35,male,182,131,0,1,4,5,6,6,8,8,3,8,50,25,21,14,64,56,28,35,1,95,1,1,1,5,0,0,0,0,1,5,75,50,44,64,52,36,22,trap_exit,84,72,41,9,1,93,0.495
2701,24,female,188,41,1,6,4,7,0,0,2,5,8,2,56,36,32,50,57,83,40,63,1,98,1,0,0,0,1,1,1,2,0,8,35,23,42,46,30,45,81,trap_exit,82,21,34,16,0,0,0.195
2702,22,female,194,108,10,3,7,3,2,8,0,3,10,7,79,88,5,53,78,88,41,44,0,0,0,1,0,0,1,10,1,3,0,0,45,25,54,88,69,86,72,resource_rich,75,74,62,7,0,0,0.131
2703,62,female,189,94,8,10,10,7,2,10,1,1,4,9,36,13,54,64,41,69,34,55,1,38,0,1,1,1,0,0,0,0,1,2,42,65,73,56,78,83,48,haunted_hotel,73,10,85,12,0,0,0.274
2704,28,other,160,92,9,0,4,9,0,2,10,8,5,7,81,84,53,46,84,46,21,28,1,58,1,0,0,0,0,0,0,0,1,7,48,47,52,31,59,62,39,mechanical_noise,39,17,61,24,0,0,0.202
2705,35,male,152,128,1,3,3,5,10,5,7,1,1,2,85,24,12,34,64,72,80,75,1,71,1,1,1,3,1,7,1,1,1,8,43,41,69,86,82,55,47,cave_isolation,40,54,83,1,1,63,0.63
2706,30,male,181,89,1,8,7,7,8,7,10,2,5,10,72,87,55,11,67,61,28,55,0,0,1,1,1,4,0,0,1,8,0,2,78,70,35,77,73,88,42,haunted_hotel,55,29,65,9,0,0,0.201
2707,48,male,154,68,4,4,3,2,10,1,0,3,2,8,73,60,13,74,55,38,66,51,0,0,0,1,1,5,1,5,1,10,0,6,30,63,40,84,54,34,22,flooding,51,12,82,18,0,0,0.12
2708,19,female,189,79,9,1,5,4,1,0,3,8,4,2,50,49,8,84,24,64,41,70,1,69,1,0,1,3,0,0,0,0,0,4,77,26,40,40,56,44,75,mechanical_noise,47,33,39,20,1,60,0.55
2709,39,male,140,37,8,5,3,0,10,5,10,6,7,2,65,26,61,83,72,84,38,29,1,55,0,0,1,4,1,9,1,7,0,2,35,30,49,38,64,64,74,mechanical_noise,21,86,57,14,0,0,0.269
2710,16,female,190,74,2,6,0,5,9,5,3,8,3,4,55,23,31,66,69,39,82,41,1,92,0,0,1,2,0,0,1,4,0,5,65,63,40,69,38,63,73,liminal_office,45,56,74,8,0,0,0.326
2711,28,male,173,110,8,1,3,4,6,8,9,5,8,1,40,31,14,61,24,34,26,36,0,0,0,1,1,5,0,0,0,0,0,8,33,29,60,79,47,42,70,trap_exit,53,74,83,14,0,0,0.254
2712,47,male,181,134,3,9,6,5,7,4,1,7,9,6,14,55,81,10,25,72,38,72,1,35,1,0,0,0,0,0,0,0,0,end,44,63,50,81,39,79,41,flooding,39,78,57,15,0,0,0.17
2713,30,male,201,87,2,1,0,2,9,2,7,0,6,1,30,41,22,53,66,62,41,41,0,0,1,1,1,3,0,0,1,8,1,3,53,52,74,68,76,38,40,darkness,75,27,81,4,0,0,0.278
2714,75,female,171,65,4,9,9,10,5,4,2,5,1,10,48,28,40,60,24,74,62,56,0,0,1,1,0,0,1,9,0,0,1,4,68,28,51,72,45,88,51,flooding,31,11,51,18,1,55,0.74
2715,22,female,200,57,6,2,9,10,0,6,7,2,9,7,60,74,54,61,75,24,70,51,0,0,0,1,0,0,1,7,1,1,0,2,51,72,27,57,67,47,71,liminal_office,22,58,46,22,1,69,0.34
2716,65,female,193,106,6,10,7,4,4,1,1,7,4,2,28,32,64,59,75,72,80,62,0,0,1,1,0,0,0,0,0,0,1,5,82,61,60,83,20,40,23,flooding,27,78,49,11,0,0,0.353
2717,56,female,197,99,1,9,0,7,7,10,9,2,10,6,23,51,84,30,74,66,51,59,1,87,1,1,1,1,0,0,0,0,1,6,27,94,75,76,75,69,71,neutral,50,36,65,15,0,0,0.133
2718,58,male,163,89,10,3,1,5,5,7,8,9,1,0,56,47,44,50,51,63,34,45,1,55,0,1,0,0,0,0,1,8,0,3,59,39,52,33,61,33,72,cave_isolation,48,34,69,5,0,0,0.261
2719,23,male,166,133,6,4,6,3,0,10,7,4,10,1,72,40,55,51,63,84,68,61,1,91,0,1,0,0,0,0,0,0,1,1,47,56,47,64,55,38,70,trap_exit,70,89,70,11,0,0,0.342
2720,32,other,160,113,6,2,3,1,5,3,6,0,6,2,60,36,16,36,48,81,45,48,0,0,1,0,1,2,1,9,0,0,0,8,34,70,55,81,40,88,83,haunted_hotel,50,13,70,5,0,0,0.226
2721,22,female,157,126,1,3,2,0,0,1,0,4,6,0,55,35,41,54,81,81,48,64,1,93,0,1,0,0,1,6,1,10,1,2,67,27,28,54,34,34,40,trap_exit,83,91,59,19,1,24,0.686
